Date,,,Address,Type,Indicator,Weapon,,,,Lat,Long,,,,,Tract
2/1/2018,20:30:00,2A,2500 BLK MOSHER ST,RAPE,I,OTHER,723,WESTERN,BRIDGEVIEW/GREENLAWN,-76.65665385,39.29957022,,ALLEY,Central,1,0
1/27/2018,23:40:00,3AF,100 N EAST AVE,ROBBERY - STREET,O,FIREARM,,,,0,0,,STREET,,1,0
1/24/2018,18:50:00,3AF,0 SOUTH ST,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
1/9/2018,09:30:00,3B,2300 BLK N CHARLES ST,ROBBERY - STREET,I,NA,,,,,,,ALLEY,,1,0
1/8/2018,14:42:00,3AK,2500 BLK GWYNNS FALLS PY,ROBBERY - STREET,Outside,KNIFE,,,,,,,SHOPPING MALLS/CNTR,,1,0
12/26/2017,10:10:00,4B,,AGG. ASSAULT,I,KNIFE,,,,,,,,,1,0
12/24/2017,21:00:00,4B,600 E PATAPSCO AVE,AGG. ASSAULT,,KNIFE,,,,,,,,,1,0
12/23/2017,00:00:00,3AJF,3600 WINNER AVE,ROBBERY - CARJACKING,,FIREARM,,,,,,,STREET,,1,0
12/18/2017,21:25:00,3B,,ROBBERY - STREET,I,NA,,,,,,,,,1,0
12/11/2017,20:30:00,3AK,100 N EAST AVE,ROBBERY - STREET,O,KNIFE,,,,0,0,,STREET,,1,0
12/11/2017,20:30:00,4C,100 N EAST AVE,AGG. ASSAULT,I,OTHER,,,,0,0,,STREET,,1,0
12/9/2017,16:45:00,3BJ,2600 GWYNNS FALLS PKWY,ROBBERY - CARJACKING,O,NA,,,,,,,GAS STATION,,1,0
11/25/2017,15:47:00,4B,9000 BENTALOU ST,AGG. ASSAULT,O,KNIFE,,,,,,,STREET,,1,0
11/22/2017,05:10:00,3AF,EXETER ST,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
11/16/2017,15:30:00,3B,100 5 HALF ST,ROBBERY - STREET,I,NA,,,,,,,STREET,,1,0
11/6/2017,09:55:00,3AJF,600 LAURENS ST,ROBBERY - CARJACKING,O,FIREARM,,,,,,,STREET,,1,0
11/4/2017,00:40:00,2A,,RAPE,I,OTHER,,,,,,,OTHER - INSIDE,,1,0
11/1/2017,02:00:00,4C,0 CUSTOM HOUSE AVE,AGG. ASSAULT,O,OTHER,,,,,,,STREET,,1,0
10/26/2017,13:04:00,3NF,,ROBBERY - STREET,I,FIREARM,,,,,,,PARKING LOT-OUTSIDE,,1,0
10/15/2017,00:05:00,4C,700 DR BENJAMIN QUARLES PL,AGG. ASSAULT,I,OTHER,,,,0,0,,ROW/TOWNHOUSE-OCC,,1,0
10/15/2017,00:05:00,4C,700 DR BENJAMIN QUARLES PL,AGG. ASSAULT,,OTHER,,,,0,0,,ROW/TOWNHOUSE-OCC,,1,0
10/7/2017,09:30:00,4C,1900 GRINNARD,AGG. ASSAULT,I,OTHER,,,,,,,STREET,,1,0
10/6/2017,04:00:00,4C,,AGG. ASSAULT,,OTHER,,,,,,,,,1,0
9/27/2017,08:40:00,4B,1800 LYDONLEA WAY,AGG. ASSAULT,,KNIFE,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
9/24/2017,22:21:00,3AJF,,ROBBERY - CARJACKING,,FIREARM,,,,,,,PARK,,1,0
9/23/2017,01:30:00,3AF,3900 ARBOR VIEW,ROBBERY - STREET,,FIREARM,,,,,,,,,1,0
9/23/2017,01:30:00,3AF,3900 ARBOR VIEW,ROBBERY - STREET,I,FIREARM,,,,,,,,,1,0
9/8/2017,11:00:00,3AF,900 BLK N CAROLINE ST,ROBBERY - STREET,O,FIREARM,,,,,,,ALLEY,,1,0
9/6/2017,21:30:00,4A,1300 BLK STONEWOOD RD,AGG. ASSAULT,I,FIREARM,,,,,,,STREET,Tri-District,1,0
9/2/2017,21:00:00,4C,5400 WINDSOR AVE,AGG. ASSAULT,O,OTHER,,,,,,,STREET,Eastern 2,1,0
9/2/2017,21:00:00,4C,5400 WINDSOR AVE,AGG. ASSAULT,,OTHER,,,,,,,STREET,,1,0
9/1/2017,22:00:00,3B,,ROBBERY - STREET,O,NA,,,,,,,STREET,,1,0
8/30/2017,20:27:00,4A,,AGG. ASSAULT,I,FIREARM,,,,,,,STREET,,1,0
8/19/2017,14:40:00,3AF,3100 SWAN DR,ROBBERY - STREET,I,FIREARM,,,,0,0,,PARKING LOT-OUTSIDE,,1,0
8/18/2017,18:55:00,4B,1200 HARFORD RD,AGG. ASSAULT,O,KNIFE,,,,,,,STREET,,1,0
8/8/2017,22:15:00,4D,2600 PELHAM AVE,AGG. ASSAULT,,HANDS,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
8/6/2017,06:40:00,4B,500 EASTON,AGG. ASSAULT,,KNIFE,,,,,,,,,1,0
8/6/2017,06:40:00,4B,500 EASTON,AGG. ASSAULT,O,KNIFE,,,,,,,STREET,,1,0
8/5/2017,19:00:00,4B,1 BELVEDERE AVE,AGG. ASSAULT,,KNIFE,,,,,,,,Tri-District,1,0
8/5/2017,19:00:00,4B,1 BELVEDERE AVE,AGG. ASSAULT,O,KNIFE,,,,,,,,,1,0
7/25/2017,02:30:00,3BJ,2600 ELLICOTT DR,ROBBERY - CARJACKING,O,NA,,,,,,,STREET,,1,0
7/24/2017,22:00:00,3AJF,,ROBBERY - CARJACKING,O,FIREARM,,,,,,,STREET,,1,0
7/24/2017,22:00:00,3AF,,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
7/14/2017,18:10:00,3AJF,,ROBBERY - CARJACKING,O,FIREARM,,,,,,,STREET,,1,0
7/7/2017,22:45:00,3AJF,6600 EBERLE DR,ROBBERY - CARJACKING,Outside,FIREARM,,,,,,,,,1,0
5/30/2017,01:50:00,3K,0 ABINGTON AV,ROBBERY - RESIDENCE,,NA,,,,,,,,,1,0
5/27/2017,15:00:00,4B,300 CENTER,AGG. ASSAULT,I,KNIFE,,,,,,,STREET,,1,0
5/27/2017,20:21:00,4C,700 DR BENJAMIN QUARLES PL,AGG. ASSAULT,I,OTHER,,,,,,,PARKING LOT-OUTSIDE,,1,0
5/19/2017,18:00:00,3B,500 N EAST AVE,ROBBERY - STREET,,NA,,,,0,0,,STREET,,1,0
5/18/2017,23:58:00,3AK,,ROBBERY - STREET,,KNIFE,,,,,,,STREET,,1,0
5/16/2017,16:00:00,3AF,3600 BHREMS LN,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,Northeastern,1,0
5/14/2017,21:17:00,3B,2400 PENNSYLVANIA AVE,ROBBERY - STREET,I,NA,733,WESTERN,PENN NORTH,-76.64189779,39.309482,,,Western,1,0
5/13/2017,00:38:00,4B,,AGG. ASSAULT,I,KNIFE,,,,,,,STREET,,1,0
5/7/2017,22:10:00,3B,,ROBBERY - STREET,O,NA,,,,,,,STREET,,1,0
5/6/2017,01:15:00,4D,2700 LIGHTHOUSE PT E,AGG. ASSAULT,O,HANDS,214,SOUTHEAST,CANTON,-76.57771621,39.27886731,,PARKING LOT-OUTSIDE,,1,0
5/3/2017,20:20:00,4C,,AGG. ASSAULT,I,OTHER,,,,,,,OTHER - OUTSIDE,,1,0
4/14/2017,12:26:00,4D,700 DR BENJAMIN QUARLES PL,AGG. ASSAULT,O,HANDS,,,,0,0,,ROW/TOWNHOUSE-OCC,,1,0
4/13/2017,21:42:00,4C,,AGG. ASSAULT,O,OTHER,,,,,,,STREET,,1,0
4/9/2017,02:52:00,4D,2600 BOONE ST,AGG. ASSAULT,O,HANDS,,,,,,,STREET,,1,0
4/2/2017,22:45:00,3AJF,,ROBBERY - CARJACKING,,FIREARM,,,,,,,DRIVEWAY,,1,0
3/31/2017,21:25:00,3AF,3000 PULASKI HWY,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
3/23/2017,19:35:00,4D,,AGG. ASSAULT,I,HANDS,,,,,,,STREET,,1,0
3/22/2017,10:00:00,4D,5000 DICKEY HILL RD,AGG. ASSAULT,I,HANDS,,,,,,,APT/CONDO - OCCUPIED,,1,0
3/22/2017,12:00:00,3AF,900 DRUID HILL AVE,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
3/14/2017,16:30:00,3K,300 E MADISON ST,ROBBERY - RESIDENCE,O,NA,124,CENTRAL,MOUNT VERNON,-76.61150505,39.29883154,,ROW/TOWNHOUSE-OCC,,1,0
2/24/2017,15:00:00,2A,800 HERDON CT,RAPE,,OTHER,,,,,,,,,1,0
2/19/2017,20:05:00,3K,3000 WOLCOTT AVE,ROBBERY - RESIDENCE,I,NA,,,,,,,,,1,0
2/4/2017,03:00:00,3AJF,1900 ELAMINT ST,ROBBERY - CARJACKING,I,FIREARM,,,,,,,,,1,0
2/4/2017,19:07:00,3D,,ROBBERY - COMMERCIAL,O,NA,,,,,,,GAS STATION,,1,0
1/26/2017,19:20:00,3AJF,700 BLK VINE ST,ROBBERY - CARJACKING,O,FIREARM,,,,,,,STREET,,1,0
1/26/2017,16:43:00,4A,0 W TRENSTON ST,AGG. ASSAULT,I,FIREARM,,,,,,,STREET,,1,0
1/24/2017,10:15:00,3B,0 HUGHES ST,ROBBERY - STREET,O,NA,,,,,,,STREET,,1,0
1/22/2017,18:20:00,3AF,0 ALBERMARBLE ST,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
1/20/2017,15:00:00,4C,0 ALBEMARLE ST,AGG. ASSAULT,O,OTHER,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
1/19/2017,19:35:00,3AF,300 TRINITY ST,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
1/2/2017,08:50:00,3K,4000 RIDGEVIEW AVE,ROBBERY - RESIDENCE,O,NA,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
12/24/2016,19:00:00,4C,2400 W NORTH AVE,AGG. ASSAULT,O,OTHER,731,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,-76.6560185,39.30936743,,OTHER - INSIDE,,1,0
12/18/2016,12:45:00,4C,1600 N MONROE ST,AGG. ASSAULT,O,OTHER,735,WESTERN,EASTERWOOD,-76.64802976,39.30665388,,STREET,,1,0
12/14/2016,15:38:00,3B,,ROBBERY - STREET,,NA,,,,,,,,Eastern 2,1,0
12/12/2016,17:10:00,3AF,,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
11/19/2016,14:40:00,3B,800 E BALTIMORE ST,ROBBERY - STREET,O,NA,,,,,,,STREET,,1,0
11/18/2016,14:45:00,3B,,ROBBERY - STREET,I,NA,,,,,,,STREET,,1,0
11/16/2016,18:20:00,3B,2100 MCCULLOGH,ROBBERY - STREET,O,NA,,,,,,,STREET,Eastern 1,1,0
11/15/2016,23:35:00,3AF,4100 CALLAWAY AVE,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
11/13/2016,00:20:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
11/12/2016,21:40:00,4B,1600 BLOCK DELANO CT,AGG. ASSAULT,I,KNIFE,,,,,,,ROW/TOWNHOUSE-OCC,Northeastern,1,0
11/11/2016,00:25:00,3AJK,,ROBBERY - CARJACKING,I,KNIFE,,,,,,,STREET,,1,0
11/11/2016,17:13:00,3B,1200 30TH,ROBBERY - STREET,I,NA,,,,,,,STREET,,1,0
11/10/2016,06:45:00,3AF,5600 CEDELLA AVE,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
11/4/2016,16:58:00,3D,,ROBBERY - COMMERCIAL,O,NA,,,,,,,OTHER - INSIDE,,1,0
11/1/2016,01:46:00,4A,,AGG. ASSAULT,O,FIREARM,,,,,,,STREET,,1,0
10/27/2016,19:30:00,3B,2800 E BALTIMORE ST,ROBBERY - STREET,I,NA,,,,,,,STREET,,1,0
10/19/2016,21:23:00,4C,,AGG. ASSAULT,O,OTHER,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
10/14/2016,23:30:00,3AF,300 S Baylis St,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
10/1/2016,00:01:00,2A,700 DR BENJAMIN QUARLES PL,RAPE,I,OTHER,,,,,,,OTHER/RESIDENTIAL,,1,0
9/19/2016,22:10:00,4D,4000 SAINT CLAIR XING,AGG. ASSAULT,I,HANDS,,,,,,,ROW/TOWNHOUSE-OCC,Eastern 2,1,0
8/31/2016,18:20:00,4B,1200 COMET MW,AGG. ASSAULT,O,KNIFE,,,,,,,YARD,,1,0
8/31/2016,18:20:00,4B,1200 COMET MW,AGG. ASSAULT,I,KNIFE,,,,,,,YARD,,1,0
8/15/2016,19:30:00,3AF,3000 SWAN DR,ROBBERY - STREET,O,FIREARM,,,,0,0,,HOSP/NURS. HOME,,1,0
8/13/2016,09:52:00,3AO,900 BLK N BROADWAY,ROBBERY - STREET,I,OTHER,,,,,,,ALLEY,,1,0
8/7/2016,20:00:00,3B,,ROBBERY - STREET,O,NA,,,,,,,STREET,,1,0
8/2/2016,05:10:00,3AF,1400 ADDISON,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
7/22/2016,11:00:00,4C,4000 CLIFTVIEW AVE,AGG. ASSAULT,I,OTHER,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
7/22/2016,11:00:00,4C,4000 CLIFTVIEW AVE,AGG. ASSAULT,O,OTHER,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
7/20/2016,05:00:00,3AF,,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
7/12/2016,19:14:00,3B,600 PRESIDENT,ROBBERY - STREET,O,NA,,,,,,,STREET,Western,1,0
6/28/2016,15:00:00,4B,,AGG. ASSAULT,I,KNIFE,,,,,,,STREET,,1,0
6/26/2016,17:25:00,4D,6800 STRAWBRIDGE DR APT B,AGG. ASSAULT,I,HANDS,,,,,,,APT/CONDO - OCCUPIED,,1,0
6/24/2016,13:10:00,3B,0 HOPKINS,ROBBERY - STREET,O,NA,,,,,,,OTHER - OUTSIDE,,1,0
6/18/2016,19:40:00,3AF,800 HOLLINS ST,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
6/14/2016,16:30:00,4A,2100 MCCULLOGH,AGG. ASSAULT,O,FIREARM,,,,,,,STREET,,1,0
6/10/2016,15:45:00,4B,,AGG. ASSAULT,O,KNIFE,,,,,,,PARKING LOT-OUTSIDE,,1,0
6/9/2016,23:29:00,4A,3000 WHITE AVE,AGG. ASSAULT,O,FIREARM,,,,,,,STREET,,1,0
6/4/2016,18:24:00,3GF,,ROBBERY - COMMERCIAL,O,FIREARM,,,,,,,CONVENIENCE STORE,,1,0
5/31/2016,10:26:00,4C,,AGG. ASSAULT,I,OTHER,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
5/31/2016,10:26:00,4C,,AGG. ASSAULT,I,OTHER,,,,,,,ROW/TOWNHOUSE-OCC,Eastern 2,1,0
5/31/2016,10:26:00,4C,,AGG. ASSAULT,I,OTHER,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
5/30/2016,08:30:00,3AO,,ROBBERY - STREET,O,OTHER,,,,,,,STREET,,1,0
5/28/2016,15:50:00,4D,,AGG. ASSAULT,O,HANDS,,,,,,,STREET,,1,0
5/25/2016,08:51:00,3JO,2400 LOYOLA NORTHWAY,ROBBERY - RESIDENCE,O,OTHER,,,,,,,APT/CONDO - OCCUPIED,,1,0
5/18/2016,19:54:00,3AF,,ROBBERY - STREET,,FIREARM,,,,,,,STREET,,1,0
5/15/2016,16:50:00,3B,2700 ROSE ST,ROBBERY - STREET,I,NA,,,,,,,OTHER - OUTSIDE,,1,0
5/11/2016,01:36:00,3AF,1400 NLK LEMMON ST,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
5/4/2016,18:00:00,4C,400 EASTLYNNE AV,AGG. ASSAULT,I,OTHER,,,,,,,STREET,,1,0
4/26/2016,04:30:00,3D,,ROBBERY - COMMERCIAL,O,NA,,,,,,,STREET,,1,0
4/25/2016,16:05:00,3AF,0 ALBERMALE,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
4/22/2016,01:01:00,3AF,1400 CHASE,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
4/20/2016,21:04:00,4B,,AGG. ASSAULT,O,KNIFE,,,,,,,STREET,,1,0
4/12/2016,05:20:00,3BJ,700 DRUID PARK DR,ROBBERY - CARJACKING,I,NA,,,,,,,STREET,Central,1,0
3/25/2016,21:30:00,4C,0 ALBEMARLE ST,AGG. ASSAULT,I,OTHER,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
3/25/2016,18:48:00,4B,600 BLKS S SMALLWOOD ST,AGG. ASSAULT,I,KNIFE,,,,,,,STREET,,1,0
3/20/2016,18:30:00,3AJF,2600 GWYNN FALLS,ROBBERY - CARJACKING,I,FIREARM,,,,,,,GAS STATION,,1,0
3/17/2016,09:15:00,3B,1500 BUENA VISTA AVE,ROBBERY - STREET,O,NA,,,,,,,STREET,,1,0
3/9/2016,00:39:00,3K,1400 HORNEL ST,ROBBERY - RESIDENCE,I,NA,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
2/26/2016,01:30:00,3AJF,2800 GWYNN FALLS PKWY,ROBBERY - CARJACKING,I,FIREARM,,,,,,,STREET,,1,0
2/14/2016,20:45:00,3B,,ROBBERY - STREET,I,NA,,,,,,,STREET,,1,0
1/29/2016,11:28:00,3AF,300 23 HALF ST,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
1/11/2016,23:00:00,3B,400 INTERNATIONAL DR,ROBBERY - STREET,O,NA,,,,,,,HOTEL/MOTEL,,1,0
1/11/2016,11:30:00,3AF,,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
1/2/2016,11:34:00,4A,,AGG. ASSAULT,I,FIREARM,,,,,,,STREET,,1,0
1/1/2016,02:13:00,4C,,AGG. ASSAULT,I,OTHER,,,,,,,STREET,,1,0
12/27/2015,01:12:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
12/27/2015,01:12:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
12/27/2015,01:12:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,Northeastern,1,0
12/27/2015,01:12:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
12/27/2015,01:12:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
12/24/2015,19:20:00,3AF,100 NORTH BEND RD,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
12/24/2015,19:20:00,3AF,100 NORTH BEND RD,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
12/18/2015,15:00:00,3B,,ROBBERY - STREET,O,NA,,,,,,,STREET,,1,0
12/16/2015,11:50:00,3AF,,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
12/9/2015,00:00:00,4D,6100 FORTVIEW VALLEY WAY,AGG. ASSAULT,Outside,HANDS,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
12/9/2015,17:19:00,4C,,AGG. ASSAULT,O,OTHER,,,,,,,STREET,,1,0
11/27/2015,18:40:00,3B,,ROBBERY - STREET,I,NA,,,,,,,STREET,,1,0
11/22/2015,19:15:00,4D,700 DR BENJAMIN QUARLES PL,AGG. ASSAULT,I,HANDS,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
11/9/2015,18:45:00,3B,,ROBBERY - STREET,I,NA,,,,,,,STREET,,1,0
11/4/2015,16:58:00,3BJ,,ROBBERY - CARJACKING,O,NA,,,,,,,STREET,,1,0
10/31/2015,02:35:00,4C,0 N HOWARD ST,AGG. ASSAULT,O,OTHER,,,,,,,STREET,,1,0
10/30/2015,11:40:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
10/27/2015,16:15:00,3B,N BELNORD AVE,ROBBERY - STREET,O,NA,,,,,,,STREET,,1,0
10/17/2015,16:14:00,4B,1100 N MONROE ST,AGG. ASSAULT,Outside,KNIFE,722,WESTERN,SANDTOWN-WINCHESTER,-76.64761208,39.30149998,,ALLEY,Eastern 1,1,0
9/30/2015,17:30:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,Central,1,0
9/23/2015,00:55:00,4A,700 DR BENQUARLES PL,AGG. ASSAULT,O,FIREARM,,,,,,,STREET,,1,0
9/19/2015,16:30:00,4B,2400 LOYOLA NORTHWAY,AGG. ASSAULT,O,KNIFE,,,,,,,APT/CONDO - OCCUPIED,Tri-District,1,0
9/17/2015,01:30:00,4C,1700 N MILTON AVE,AGG. ASSAULT,I,OTHER,331,EASTERN,BROADWAY EAST,-76.58300887,39.3101103,,STREET,Tri-District,1,0
9/13/2015,12:44:00,4A,3800 GWYNN FALLS PKWY,AGG. ASSAULT,I,FIREARM,,,,,,,STREET,,1,0
9/12/2015,09:30:00,4C,,AGG. ASSAULT,I,OTHER,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
9/9/2015,16:00:00,4D,3200 LOCH RAVEN BLVD,AGG. ASSAULT,O,HANDS,412,NORTHEAST,BETTER WAVERLY,-76.600359,39.32488864,,ROW/TOWNHOUSE-OCC,,1,0
9/6/2015,12:30:00,3B,900 ELLIOTT DR,ROBBERY - STREET,O,NA,,,,,,,STREET,,1,0
8/24/2015,05:28:00,3AF,4600 NLK PIMLICO RD,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
8/10/2015,03:30:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
7/30/2015,06:00:00,4C,,AGG. ASSAULT,O,OTHER,,,,,,,STREET,,1,0
7/29/2015,20:09:00,3K,,ROBBERY - RESIDENCE,O,NA,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
7/19/2015,10:26:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
7/17/2015,19:00:00,4A,2400 LOYOLA NORTHW,AGG. ASSAULT,O,FIREARM,,,,,,,PARKING LOT-OUTSIDE,,1,0
7/6/2015,20:05:00,4D,,AGG. ASSAULT,O,HANDS,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
6/25/2015,20:30:00,4A,1000 WILMOT CT,AGG. ASSAULT,O,FIREARM,,,,,,,STREET,,1,0
6/25/2015,07:45:00,4D,,AGG. ASSAULT,I,HANDS,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
6/24/2015,05:50:00,4D,4900 EASTERN AVE,AGG. ASSAULT,O,HANDS,,,,,,,HOSP/NURS. HOME,,1,0
6/21/2015,00:36:00,3B,1600 RAMSEY ST,ROBBERY - STREET,O,NA,,,,,,,ALLEY,,1,0
6/20/2015,20:50:00,4B,,AGG. ASSAULT,O,KNIFE,,,,,,,STREET,,1,0
6/20/2015,01:40:00,3CF,6100 ELMORA,ROBBERY - COMMERCIAL,O,FIREARM,,,,,,,STREET,,1,0
6/15/2015,22:30:00,3AF,2800 CYLBURN,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
6/13/2015,23:46:00,4B,4200 FRIAR FIELD RN,AGG. ASSAULT,O,KNIFE,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
6/3/2015,07:18:00,3AK,2800 E FAYETTE ST,ROBBERY - STREET,I,KNIFE,,,,,,,PARK,,1,0
5/30/2015,06:10:00,3AF,2300 POPLAR TER,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
5/30/2015,06:10:00,3AF,2300 POPLAR TER,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
5/30/2015,16:49:00,4A,2100 N FOREST PARK,AGG. ASSAULT,O,FIREARM,,,,,,,STREET,,1,0
5/30/2015,16:49:00,4A,2100 N FOREST PARK,AGG. ASSAULT,O,FIREARM,,,,,,,STREET,,1,0
5/29/2015,22:10:00,4B,,AGG. ASSAULT,O,KNIFE,,,,,,,STREET,,1,0
5/29/2015,05:00:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
5/25/2015,15:00:00,4D,,AGG. ASSAULT,I,HANDS,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
5/21/2015,21:03:00,4B,,AGG. ASSAULT,O,KNIFE,,,,,,,STREET,,1,0
5/20/2015,04:30:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
5/20/2015,07:16:00,3AF,,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
5/14/2015,10:47:00,4C,,AGG. ASSAULT,I,OTHER,,,,,,,STREET,,1,0
5/9/2015,23:00:00,2A,6000 TERRACE RD,RAPE,O,OTHER,,,,0,0,,ROW/TOWNHOUSE-OCC,,1,0
4/27/2015,16:30:00,4C,3000 SWANN DR,AGG. ASSAULT,O,OTHER,,,,,,,STREET,Northeastern,1,0
4/27/2015,16:30:00,4C,3000 SWANN DR,AGG. ASSAULT,I,OTHER,,,,,,,STREET,,1,0
4/27/2015,14:00:00,4C,3000 SWANN DR,AGG. ASSAULT,O,OTHER,,,,,,,STREET,,1,0
4/27/2015,22:00:00,3AJF,,ROBBERY - CARJACKING,I,FIREARM,,,,,,,STREET,,1,0
4/23/2015,00:55:00,3B,4900 BALTIMORE NATIONAL PI,ROBBERY - STREET,I,NA,,,,,,,STREET,,1,0
4/18/2015,10:00:00,4C,2400 LOYOLA NORTHWAY,AGG. ASSAULT,O,OTHER,,,,,,,APT/CONDO - OCCUPIED,,1,0
2/25/2015,11:45:00,4B,2400 LOYOLA NORTHWAY,AGG. ASSAULT,I,KNIFE,,,,,,,APARTMENT HALLWAY,,1,0
2/25/2015,11:45:00,4B,2400 LOYOLA NORTHWAY,AGG. ASSAULT,I,KNIFE,,,,,,,APARTMENT HALLWAY,,1,0
2/25/2015,11:45:00,4B,2400 LOYOLA NORTHWAY,AGG. ASSAULT,O,KNIFE,,,,,,,APARTMENT HALLWAY,,1,0
2/7/2015,13:16:00,4C,2 SUZAN ST,AGG. ASSAULT,I,OTHER,,,,,,,STREET,,1,0
2/6/2015,14:25:00,4B,3700 CHILTON ST,AGG. ASSAULT,O,KNIFE,,,,,,,STREET,,1,0
2/6/2015,14:25:00,4B,3700 CHILTON ST,AGG. ASSAULT,I,KNIFE,,,,,,,STREET,,1,0
1/22/2015,03:40:00,3AF,1900 -BLK SHERWOOD AV,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
1/16/2015,13:00:00,4D,3500 ROYSTON AVE,AGG. ASSAULT,O,HANDS,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
1/15/2015,15:05:00,3B,,ROBBERY - STREET,I,NA,,,,,,,OTHER - OUTSIDE,Eastern 1,1,0
1/4/2015,18:40:00,3B,200 -BLK S GRUNDY ST,ROBBERY - STREET,O,NA,,,,,,,STREET,Tri-District,1,0
1/4/2015,06:24:00,3AO,5300 WOODMERE AVE,ROBBERY - STREET,I,OTHER,,,,,,,ALLEY,,1,0
12/29/2014,18:30:00,3B,2700 -BLK E FAYETTE,ROBBERY - STREET,I,NA,,,,,,,STREET,,1,0
12/16/2014,20:36:00,3AF,1200 MONDAWMIN CO,ROBBERY - STREET,O,FIREARM,,,,,,,OTHER - OUTSIDE,,1,0
12/13/2014,00:47:00,3AK,2200 -BLK LOVEGROVE ST,ROBBERY - STREET,O,KNIFE,,,,,,,STREET,,1,0
12/13/2014,00:47:00,3AO,2200 -BLK LOVEGROVE ST,ROBBERY - STREET,O,OTHER,,,,,,,STREET,,1,0
12/3/2014,12:30:00,4D,700 DRUID PARK LAKE DR,AGG. ASSAULT,I,HANDS,,,,,,,APT/CONDO - OCCUPIED,,1,0
12/1/2014,20:50:00,3JF,700 DR BENJAMIN QUARLES PL,ROBBERY - RESIDENCE,I,FIREARM,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
